,book_id,rating_count,rating_mean,ISBN,book_title,book_author,year_of_publication,publisher,image
217251,217480,1,10.0,1558538143,The Christmas Quilt A Novel,Thomas J. Davis,2000,Rutledge Hill Press,http://images.amazon.com/images/P/1558538143.01.THUMBZZZ.jpg
217259,217488,1,10.0,0884413462,Girl Scout Badges and Signs,Girl Scouts Staff,1990,Girl Scouts of USA,http://images.amazon.com/images/P/0884413462.01.THUMBZZZ.jpg
217261,217490,1,10.0,0761306307,The Fantastic Cutaway Book of Rescue! (Fantastic Cutaway Book of),Simon Mugford,1997,Copper Beech Books,http://images.amazon.com/images/P/0761306307.01.THUMBZZZ.jpg
217316,217545,1,10.0,1575250128,The Great Acting Teachers and Their Methods (Career Development Book),Richard Brestoff,1995,Smith &amp; Kraus,http://images.amazon.com/images/P/1575250128.01.THUMBZZZ.jpg
217317,217546,1,10.0,0679772642,True and False: Heresy and Common Sense for the Actor,David Mamet,1999,Vintage Books USA,http://images.amazon.com/images/P/0679772642.01.THUMBZZZ.jpg
217318,217547,1,10.0,185152505X,The Complete Illustrated Works of the Brothers Grimm,Jacob Ludwig Carl Grimm,1996,Bounty Books,http://images.amazon.com/images/P/185152505X.01.THUMBZZZ.jpg
217320,217549,1,10.0,0060988398,Pregnant Man : How Nature Makes Fathers Out of Men,Gordon Churchwell,2001,Perennial Currents,http://images.amazon.com/images/P/0060988398.01.THUMBZZZ.jpg
217346,217575,1,10.0,1932234438,"Kapilavastu (Buddha, Vol. 1)",Osamu Tezuka,2003,Vertical,http://images.amazon.com/images/P/1932234438.01.THUMBZZZ.jpg
217347,217576,2,10.0,0689806167,The Moon Lady (Aladdin Picture Books),Amy Tan,1995,Aladdin,http://images.amazon.com/images/P/0689806167.01.THUMBZZZ.jpg
217352,217581,1,10.0,0884894894,The Catholic Youth Bible: New Revised Standard Version : Catholic Edition,Brian Singer-Towns,2000,Saint Mary's Press,http://images.amazon.com/images/P/0884894894.01.THUMBZZZ.jpg
217359,217588,1,10.0,0307300994,A Little Golden Book: The Pokey Little Puppy,Janette Sebring Lowrey,1969,Western Publishing Company,http://images.amazon.com/images/P/0307300994.01.THUMBZZZ.jpg
217387,217616,1,10.0,1853716847,Dreaming of a Stranger,Sheila O'Flanagan,1997,Poolbeg Press Ltd,http://images.amazon.com/images/P/1853716847.01.THUMBZZZ.jpg
217399,217628,1,10.0,1550743252,"Easy Braids, Barrettes and Bows (Kids Can Do It Series)",Judy Ann Sadler,1997,Disney Press,http://images.amazon.com/images/P/1550743252.01.THUMBZZZ.jpg
217403,217632,1,10.0,1850157987,The Wicked Little Book of Quotes (Mini Square Books),Helen Exley,1996,Exley Giftbooks,http://images.amazon.com/images/P/1850157987.01.THUMBZZZ.jpg
217453,217682,1,10.0,0881010650,Peter Cottontail's Surprise,Bonnie Worth,1985,Unicorn Publishing House,http://images.amazon.com/images/P/0881010650.01.THUMBZZZ.jpg
217461,217690,1,10.0,0752511750,The Life and Works of Escher,Miranda Fellows,1996,Parragon Publishing,http://images.amazon.com/images/P/0752511750.01.THUMBZZZ.jpg
217604,217833,1,10.0,0966268326,"The Naked Truth about Hedonism II: A Totally Unauthorized, Naughty But Nice Guide to Jamaica's Very Adult Resort, 2nd Edition",Chris Santilli,2001,"Scarlett, Oh! Publishing",http://images.amazon.com/images/P/0966268326.01.THUMBZZZ.jpg
217654,217883,1,10.0,0440401925,Rufus M.,Eleanor Estes,1989,Dell Publishing,http://images.amazon.com/images/P/0440401925.01.THUMBZZZ.jpg
217662,217891,1,10.0,0821218484,The Rolling Stone Book of Comedy,Bonnie Schiffman,1991,Little Brown &amp; Co,http://images.amazon.com/images/P/0821218484.01.THUMBZZZ.jpg
217667,217896,1,10.0,044045459X,The Magic Summer,Noel Streatfeild,1987,Yearling Books,http://images.amazon.com/images/P/044045459X.01.THUMBZZZ.jpg
217673,217902,1,10.0,0399513442,Bridal Showers: 50 Great Ideas for a Perfect Shower,Sharon Dlugosch,1987,Perigee Books,http://images.amazon.com/images/P/0399513442.01.THUMBZZZ.jpg
217686,217915,1,10.0,068982176X,Thunder From the Clear Sky,Marcia Sewall,1998,Aladdin,http://images.amazon.com/images/P/068982176X.01.THUMBZZZ.jpg
217695,217924,1,10.0,1564025128,Jolly Roger and the Pirates of Captain Abdul,Colin McNaughton,1995,Candlewick Press (MA),http://images.amazon.com/images/P/1564025128.01.THUMBZZZ.jpg
217706,217935,1,10.0,0789300559,Horst : Sixty Years of Photography,Martin Kazmaier,1996,Universe Publishing,http://images.amazon.com/images/P/0789300559.01.THUMBZZZ.jpg
217707,217936,1,10.0,078681540X,Graveyard of the Dinosaurs (I Was There Books (Paperback)),Shelley Tanaka,2000,Hyperion Books for Children,http://images.amazon.com/images/P/078681540X.01.THUMBZZZ.jpg
217726,217955,1,10.0,0307156648,Bugs (Discover Hidden Worlds),Heather Amery,1994,Golden Books,http://images.amazon.com/images/P/0307156648.01.THUMBZZZ.jpg
217731,217960,1,10.0,0761303022,Quest for the West: In Search of Gold,Peter Kent,1997,Millbrook Press,http://images.amazon.com/images/P/0761303022.01.THUMBZZZ.jpg
217733,217962,1,10.0,0345341813,The Space Shuttle Operators Manual,Kerry Mark Joels,1988,Ballantine Books,http://images.amazon.com/images/P/0345341813.01.THUMBZZZ.jpg
217737,217966,1,10.0,0689809794,The Sign in Mendel's Window (Aladdin Picture Books),Mildred Phillips,1996,Aladdin Publishing Company,http://images.amazon.com/images/P/0689809794.01.THUMBZZZ.jpg
217740,217969,1,10.0,0679446893,Love Letters (Everyman's Library Pocket Poets),Peter Washington,1996,Everyman's Library,http://images.amazon.com/images/P/0679446893.01.THUMBZZZ.jpg
217758,217987,1,10.0,1888052201,Coming Home for Christmas,Gooseberry Patch Staff,1997,Gooseberry Patch,http://images.amazon.com/images/P/1888052201.01.THUMBZZZ.jpg
217777,218006,1,10.0,0486265323,Story of the Civil War Coloring Book,Peter Copeland,1991,Dover Publications,http://images.amazon.com/images/P/0486265323.01.THUMBZZZ.jpg
217795,218024,1,10.0,0140561609,The Eleventh Hour: A Curious Mystery,Graeme Base,1997,Puffin Books,http://images.amazon.com/images/P/0140561609.01.THUMBZZZ.jpg
217837,218066,1,10.0,0316307262,Splash! All About Baths,Susan Kovacs Buxbaum,1987,Little Brown &amp; Co,http://images.amazon.com/images/P/0316307262.01.THUMBZZZ.jpg
217839,218068,1,10.0,0395518865,The First Thanksgiving Feast,Joan Anderson,1989,Clarion Books,http://images.amazon.com/images/P/0395518865.01.THUMBZZZ.jpg
217846,218075,1,10.0,0525651330,The Black Hen: Or the Underground Inhabitants,Antony Pogorelsky,1994,Penguin USA,http://images.amazon.com/images/P/0525651330.01.THUMBZZZ.jpg
217848,218077,1,10.0,0575070951,Wasp,Eric Frank Russell,2000,Gollancz,http://images.amazon.com/images/P/0575070951.01.THUMBZZZ.jpg
217849,218078,1,10.0,0590505904,James and the Giant Peach,Roald Dahl,1988,Puffin / Scholastic,http://images.amazon.com/images/P/0590505904.01.THUMBZZZ.jpg
217852,218081,1,10.0,1740451953,Marie Claire Fresh,Michele Cranston,2003,Murdoch Books UK,http://images.amazon.com/images/P/1740451953.01.THUMBZZZ.jpg
217855,218084,1,10.0,1557040273,Discovering Great Music: A New Listener's Guide to the Top Classical Composers and Their Masterworks,Roy Hemming,1988,W W Norton &amp; Co Inc,http://images.amazon.com/images/P/1557040273.01.THUMBZZZ.jpg
217857,218086,1,10.0,0060095245,Modern Classics (Book 1),Donna Hay,2002,Morrow Cookbooks,http://images.amazon.com/images/P/0060095245.01.THUMBZZZ.jpg
217860,218089,1,10.0,174051114X,E'cco 2,Philip Johnson,2002,Random House Australia,http://images.amazon.com/images/P/174051114X.01.THUMBZZZ.jpg
217861,218090,1,10.0,174045085X,Bill's Food,Bill Granger,2003,Murdoch Books,http://images.amazon.com/images/P/174045085X.01.THUMBZZZ.jpg
217866,218095,1,10.0,0451147839,An April Shroud (Signet Mystery),Reginald Hill,1987,New Amer Library (Mm),http://images.amazon.com/images/P/0451147839.01.THUMBZZZ.jpg
217870,218099,1,10.0,0563488530,The Best,Paul Merrett,2003,BBC,http://images.amazon.com/images/P/0563488530.01.THUMBZZZ.jpg
217872,218101,1,10.0,0394492927,Great stories of suspense,Ross Macdonald,1974,Knopf; [distributed by Random House],http://images.amazon.com/images/P/0394492927.01.THUMBZZZ.jpg
217876,218105,1,10.0,1851456074,Christmas Record Book,Isabelle Brent,1992,Tuttle Pub,http://images.amazon.com/images/P/1851456074.01.THUMBZZZ.jpg
217879,218108,1,10.0,0345294750,Compassion and Self Hate an Alternative To,Theodore I Rubin,1980,Ballantine Books,http://images.amazon.com/images/P/0345294750.01.THUMBZZZ.jpg
217883,218112,1,10.0,1550370049,Foo (Jesse Adventure Series),Richard Thompson,1988,Firefly Books,http://images.amazon.com/images/P/1550370049.01.THUMBZZZ.jpg
217891,218120,1,10.0,0486261255,Fashions of the Old South Paper Dolls in Full Color (Paper Dolls),Tom Tierney,1989,Dover Publications,http://images.amazon.com/images/P/0486261255.01.THUMBZZZ.jpg
217897,218126,1,10.0,0834300532,"Sesame Street Treasury Volume 1 (Sesame Street Treasury, Volume 1)",Linda Bove,1983,Random House,http://images.amazon.com/images/P/0834300532.01.THUMBZZZ.jpg
217900,218129,1,10.0,0471352519,Kids Around the World Cook!: The Best Foods and Recipes from Many Lands,Arlette N.  Braman,2000,Wiley,http://images.amazon.com/images/P/0471352519.01.THUMBZZZ.jpg
217902,218131,1,10.0,0884412814,Junior Girl Scout Handbook,Girl Scouts of the Usa,1994,Girl Scouts of USA,http://images.amazon.com/images/P/0884412814.01.THUMBZZZ.jpg
217903,218132,1,10.0,047134527X,Kids Around the World Celebrate! : The Best Feasts and Festivals from Many Lands (Kids Around the World Series),Lynda  Jones,1999,Wiley,http://images.amazon.com/images/P/047134527X.01.THUMBZZZ.jpg
217904,218133,1,10.0,0684189488,The SKELETON IN THE GRASS,Robert Barnard,1988,Scribner,http://images.amazon.com/images/P/0684189488.01.THUMBZZZ.jpg
217907,218136,1,10.0,0873585755,It Rained on the Desert Today (Reading Rainbow Book),Ken Buchanan,1994,Northland Pub,http://images.amazon.com/images/P/0873585755.01.THUMBZZZ.jpg
217914,218143,1,10.0,0785313494,Wizard of Oz: Play a Song,Paul Jennis,1995,Publications International,http://images.amazon.com/images/P/0785313494.01.THUMBZZZ.jpg
217937,218166,1,10.0,1565650115,50 Nifty Origami Crafts,Andrea Urton,1993,Lowell House,http://images.amazon.com/images/P/1565650115.01.THUMBZZZ.jpg
217950,218179,1,10.0,0528816012,Zip Code Finder 1996 (Annual),Rand McNally,1996,Rand McNally &amp; Co,http://images.amazon.com/images/P/0528816012.01.THUMBZZZ.jpg
217954,218183,1,10.0,0684188252,The Cherry Blossom Corpse,Robert Barnard,1987,Simon &amp; Schuster,http://images.amazon.com/images/P/0684188252.01.THUMBZZZ.jpg
217960,218189,1,10.0,0307150062,50 One-Minute Math Games,Margo Beirsdorf,1997,Golden Books,http://images.amazon.com/images/P/0307150062.01.THUMBZZZ.jpg
217965,218194,1,10.0,0312978731,Ever After : Diana and the Life She Led,Anne Edwards,2001,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312978731.01.THUMBZZZ.jpg
217968,218197,2,10.0,0670863734,The Cook's Companion,Stephanie Alexander,1998,Viking Australia,http://images.amazon.com/images/P/0670863734.01.THUMBZZZ.jpg
217969,218198,1,10.0,088101110X,Robin Hood (Gateway Classics Ser),Greg Hilderbrandt,1991,Unicorn Publishing House,http://images.amazon.com/images/P/088101110X.01.THUMBZZZ.jpg
217971,218200,1,10.0,0881011118,Peter Pan,Greg Hildebrandt,1991,Unicorn Publishing House,http://images.amazon.com/images/P/0881011118.01.THUMBZZZ.jpg
217973,218202,1,10.0,0066214483,Off The Shelf: Cooking From the Pantry,Donna Hay,2001,Morrow Cookbooks,http://images.amazon.com/images/P/0066214483.01.THUMBZZZ.jpg
217974,218203,1,10.0,0590187309,882 1/2 Amazing Answers to Questions About the Titanic,Hugh Brewster,1998,Scholastic,http://images.amazon.com/images/P/0590187309.01.THUMBZZZ.jpg
217977,218206,1,10.0,0385235070,Busy Day (Perlorian),Suzanne Green,1987,Random House Childrens Books,http://images.amazon.com/images/P/0385235070.01.THUMBZZZ.jpg
217979,218208,1,10.0,0590415565,Frank and Ernest (Blue Ribbon Book),Alexandra Day,1991,Scholastic,http://images.amazon.com/images/P/0590415565.01.THUMBZZZ.jpg
217985,218214,1,10.0,1564028542,The Magic Hourglass: A Time-Travel Adventure (Gamebook Series),Heather Maisner,1996,Candlewick Press (MA),http://images.amazon.com/images/P/1564028542.01.THUMBZZZ.jpg
217986,218215,1,10.0,0307140288,String Games (Golden Books),Michelle Foerder,1996,Golden Books,http://images.amazon.com/images/P/0307140288.01.THUMBZZZ.jpg
217987,218216,1,10.0,0609807250,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,Gordon B. Hinckley,2001,Three Rivers Press (CA),http://images.amazon.com/images/P/0609807250.01.THUMBZZZ.jpg
217991,218220,1,10.0,0374310904,Carl's Masquerade,Alexandra Day,1993,Farrar Straus Giroux,http://images.amazon.com/images/P/0374310904.01.THUMBZZZ.jpg
218008,218237,1,10.0,8806145215,La Tregua,Primo Levi,0,Einaudi,http://images.amazon.com/images/P/8806145215.01.THUMBZZZ.jpg
218033,218262,1,10.0,1562476777,The American Girls Party Book: You're Invited! (The American Girls Collection),Pleasant Company,1998,Pleasant Company Publications,http://images.amazon.com/images/P/1562476777.01.THUMBZZZ.jpg
218044,218273,1,10.0,0060224525,Mrs. Brice's Mice (I Can Read Book 1),Syd Hoff,1988,HarperCollins,http://images.amazon.com/images/P/0060224525.01.THUMBZZZ.jpg
218049,218278,1,10.0,0671676849,BUDGIE AT BENDICK'S POINT,Sarah Ferguson,1989,Simon &amp; Schuster Children's Publishing,http://images.amazon.com/images/P/0671676849.01.THUMBZZZ.jpg
218058,218287,1,10.0,0130926418,Modern Operating Systems,Andrew S. Tanenbaum,2001,Pearson Higher Education,http://images.amazon.com/images/P/0130926418.01.THUMBZZZ.jpg
218064,218293,1,10.0,0136883834,The Power to Persuade: A Rhetoric and Reader for Argumentative Writing,Sally De Witt Spurgin,1989,Prentice Hall,http://images.amazon.com/images/P/0136883834.01.THUMBZZZ.jpg
218073,218302,1,10.0,0671886142,WILDLIFE ABC,Jan Thornhill,1994,Aladdin,http://images.amazon.com/images/P/0671886142.01.THUMBZZZ.jpg
218084,218313,1,10.0,0582253977,She Stoops to Conquer,Goldsmith,1994,Longman Publishing Group,http://images.amazon.com/images/P/0582253977.01.THUMBZZZ.jpg
218086,218315,1,10.0,0521395747,Romeo and Juliet (Cambridge School Shakespeare),William Shakespeare,1991,Cambridge University Press,http://images.amazon.com/images/P/0521395747.01.THUMBZZZ.jpg
218104,218333,1,10.0,0131726021,CORBIE,William Mayne,1986,Simon &amp; Schuster Children's Publishing,http://images.amazon.com/images/P/0131726021.01.THUMBZZZ.jpg
218111,218340,1,10.0,0192892320,Colonial and Postcolonial Literature: Migrant Metaphors (Opus),Elleke Boehmer,1995,Oxford University Press,http://images.amazon.com/images/P/0192892320.01.THUMBZZZ.jpg
218113,218342,1,10.0,0395550424,What His Father Did,Jacqueline Dembar Greene,1992,Houghton Mifflin Company,http://images.amazon.com/images/P/0395550424.01.THUMBZZZ.jpg
218125,218354,1,10.0,0415012090,The Empire Writes Back: Theory and Practice in Post-Colonial Literature (New Accents),Bill Ashcroft,1990,Routledge,http://images.amazon.com/images/P/0415012090.01.THUMBZZZ.jpg
218133,218362,1,10.0,0764526308,Unofficial Guide to Disneyland 2004,Bob  Sehlinger,2003,Wiley,http://images.amazon.com/images/P/0764526308.01.THUMBZZZ.jpg
218243,218472,1,10.0,0439222508,Writing Prompts:  250 Knock-Their-Socks-Off Writing Prompts to Inspire Super Writing All Year Long,Justin McCory Martin,2001,Instructor Books,http://images.amazon.com/images/P/0439222508.01.THUMBZZZ.jpg
218262,218491,1,10.0,188495619X,"The American Directory of Writer's Guidelines, 3rd Edition: A Compilation of Information for Freelancers from More Than 1,400 Magazine Editors and Book Publishers",Brigitte M. Phillips,2003,Quill Driver Books,http://images.amazon.com/images/P/188495619X.01.THUMBZZZ.jpg
218283,218512,1,10.0,0743224558,"Your Older Cat : A Complete Guide to Nutrition, Natural Health Remedies, and Veterinary Care",Susan Easterly,2002,Fireside,http://images.amazon.com/images/P/0743224558.01.THUMBZZZ.jpg
218298,218527,1,10.0,0967792932,Louie Larkey and the Bad Dream Patrol,Linda Kay Weber,2001,Moon Mountain Publishing,http://images.amazon.com/images/P/0967792932.01.THUMBZZZ.jpg
218302,218531,1,10.0,0694008397,A Child's Good Night Book Board Book,Margaret Wise Brown,1996,HarperFestival,http://images.amazon.com/images/P/0694008397.01.THUMBZZZ.jpg
218313,218542,1,10.0,031206490X,The Welcome Light,Jessica Stirling,1991,St Martins Pr,http://images.amazon.com/images/P/031206490X.01.THUMBZZZ.jpg
218325,218554,1,10.0,0974474908,The Crazy Kids Guide to Cooking For Your Pet,Barbara Denzer,2003,Crazy Pet Press,http://images.amazon.com/images/P/0974474908.01.THUMBZZZ.jpg
218338,218567,1,10.0,0805066861,Ashes of Roses,Mary Jane Auch,2002,Henry Holt and Co. (BYR),http://images.amazon.com/images/P/0805066861.01.THUMBZZZ.jpg
218344,218573,1,10.0,0425041654,Blind Voices,Tom Reamy,1979,Berkley Pub Group,http://images.amazon.com/images/P/0425041654.01.THUMBZZZ.jpg
218389,218618,1,10.0,0373005938,Lucifer's Angel,Violet Winspear,1980,Harlequin,http://images.amazon.com/images/P/0373005938.01.THUMBZZZ.jpg
218416,218645,1,10.0,0152524088,Mary Poppins,P. L. Travers,1982,Harcourt Inc (J),http://images.amazon.com/images/P/0152524088.01.THUMBZZZ.jpg
218417,218646,1,10.0,0759689733,Isaac McCoy and the American Indians,Carol Spurlock Layman,2002,Authorhouse,http://images.amazon.com/images/P/0759689733.01.THUMBZZZ.jpg
218444,218673,1,10.0,0553014439,Thin Thighs in Thirty Days,Wendy Stehling,1982,Bantam Books,http://images.amazon.com/images/P/0553014439.01.THUMBZZZ.jpg
218447,218676,1,10.0,0590521365,Crazy for Horses,Karen Briggs,1999,Scholastic Inc.,http://images.amazon.com/images/P/0590521365.01.THUMBZZZ.jpg
218464,218693,1,10.0,0670878553,Joseph Had a Little Overcoat (Caldecott Medal Book),Simms Taback,1999,Viking Children's Books,http://images.amazon.com/images/P/0670878553.01.THUMBZZZ.jpg
218468,218697,1,10.0,0517033801,Britain and her People,Anthony Kamm,1990,Crescent,http://images.amazon.com/images/P/0517033801.01.THUMBZZZ.jpg
218476,218705,2,10.0,0743466985,The Sisters of APF : The Indoctrination of Soror Ride Dick,Zane,2003,Atria Books,http://images.amazon.com/images/P/0743466985.01.THUMBZZZ.jpg
218477,218706,1,10.0,0898796075,94 Writers Market (Writer's Market),Mark Garvey,1993,Writers Digest/see F&amp;w,http://images.amazon.com/images/P/0898796075.01.THUMBZZZ.jpg
218481,218711,1,10.0,0385327412,Ghostly Tales (Portraits of Little Women),SUSAN BETH PFEFFER,2000,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385327412.01.THUMBZZZ.jpg
218489,218719,1,10.0,0940685485,Ultimate Word Challenges: 77 Of the Very Best Challenges for Real Word Lovers!,J.G. Barton,1994,Cardoza Publishing,http://images.amazon.com/images/P/0940685485.01.THUMBZZZ.jpg
